accel_magnitude,gyro_magnitude,vertical_acceleration,speed_kmph,vibration_rms,vibration_peak,jerk_rms,frequency_dominant_hz,accel_std,gyro_std,accel_peak_to_peak,speed_adjusted_impact,event_duration_ms,road_type,weather,event_class,severity,pothole_depth_cm,device_id,route_id,event_id,timestamp,latitude,longitude
9.914766866656558,0.052807963316990385,9.90984728029424,54.59789115566063,1.1226825483536886,2.796614315290048,0.4481324877451897,1.923076923076923,1.65517646316059,0.39186959834052376,4.509673050872415,1.9090204511702065,1047.126215507572,URBAN,CLEAR,ROUGH_PATCH,,,device_0001,route_0017,event_075721,2026-09-11 16:46:32.723237,34.042658888895865,81.15245382095478
9.808295473043465,0.10167714020546366,9.805874317634608,63.50053844781647,0.3004284251012828,0.642022250635554,0.4700570538018569,8.771929824561402,0.5462588081683677,0.17966769555759726,1.2024526260489061,0.3804545951181652,1164.8650637957344,URBAN,WET,NORMAL,,,device_0028,route_0039,event_080184,2026-09-11 16:53:59.023237,35.28077848640317,79.70103020922495
10.074379207259998,0.08106505697561077,10.073573744274375,9.525918250536524,1.445079822487228,5.9173524496582015,1.335957137704051,18.0,1.505942073241403,0.15548760932205768,5.665939091236471,17.49929975932978,997.0437077419236,HIGHWAY,CLEAR,POTHOLE,CRITICAL,11.644722483829336,device_0018,route_0036,event_019864,2026-09-11 15:13:27.023237,30.45617225750457,77.14161704982575
9.6831156764068,0.02253695846420171,9.68300876599345,9.500615867321905,0.3436405494854634,0.8760982477893897,0.5053350691147814,22.13114754098361,0.6272679144169436,0.17088051764590018,1.3081068955496455,2.5957282435091753,1173.9747253078074,URBAN,RAIN,NORMAL,,,device_0022,route_0042,event_076699,2026-09-11 16:48:10.523237,35.436198392796214,77.82774091304859
9.8060053139415,0.06207867241907147,9.80518416826145,43.776757891108176,0.3153896855432904,0.8716561506637088,0.4399743969716759,16.96428571428571,0.5456663601157268,0.1812986852055395,1.2574775287138245,0.729774215864852,1173.9088107441603,RESIDENTIAL,CLEAR,NORMAL,,,device_0016,route_0027,event_092991,2026-09-11 17:15:19.723237,25.166967472311537,84.70957840067572
9.845472226857586,0.09540832211667702,9.84363344832608,59.177884126255655,0.605876276150828,1.4637823939116057,0.3619697624830622,1.818181818181818,1.1912106173724892,0.28364743518575875,2.374950875665917,0.9267688617025289,1088.9886895864247,HIGHWAY,WET,ROUGH_PATCH,,,device_0000,route_0016,event_076434,2026-09-11 16:47:44.023237,35.372628866951466,75.52665863237988
9.596214542893193,0.05389127741387431,9.594274730591764,18.30829369045937,0.3707024867119926,0.8642152127189942,0.4644498140958213,6.666666666666667,0.522946373395194,0.17164575694835793,1.2577238665837953,1.5495855034194654,1194.4208269519645,URBAN,RAIN,NORMAL,,,device_0004,route_0004,event_084004,2026-09-11 17:00:21.023237,32.785471359622214,83.43002827911256
9.771899177015882,0.042782470917984004,9.76930322334028,60.389148652328345,0.3185168033439289,0.8836685104204722,0.4598978565991651,8.771929824561402,0.553001890047242,0.17394756724222044,1.2829161603788108,0.5489549272917856,1171.778857581421,RESIDENTIAL,CLEAR,NORMAL,,,device_0010,route_0033,event_080917,2026-09-11 16:55:12.323237,34.92177571518512,80.79830979905452
9.851423368857878,0.04704717128233777,9.851122346263557,36.176046144186,0.3647818906089644,0.8266413909211696,0.51289407788073,16.96428571428571,0.58533987806127,0.17371886324859653,1.447142141769902,0.8230191571908031,1173.9088107441603,RURAL,WET,NORMAL,,,device_0016,route_0031,event_060767,2026-09-11 16:21:37.323237,23.425127986255674,79.18168142979442
10.35719116300869,0.08013603268724583,10.351240013508564,38.01429466874844,1.4099336090390726,5.279392093127793,0.8104156741954822,0.7042253521126761,1.5493843195084196,0.2490751929858974,4.788095169136973,5.026281778382224,1357.0829245606951,HIGHWAY,WET,SPEED_BREAKER,,,device_0024,route_0049,event_050074,2026-09-11 16:03:48.023237,33.07575714520572,76.40325665339904
9.887604425966932,0.038529207674027566,9.885303229077644,39.0737254711424,0.3468475951317532,0.8990471582338184,0.414233323341202,14.285714285714285,0.519282592179184,0.16703746449674295,1.3324614916110242,0.834891478180723,1175.8012798150014,RESIDENTIAL,CLEAR,NORMAL,,,device_0009,route_0022,event_027701,2026-09-11 15:26:30.723237,31.15079551607533,77.12176425927397
9.662244103695134,0.017136104478222294,9.661647635811152,86.63240850732855,0.3276634665943728,0.924173928433083,0.4562895277985206,18.333333333333336,0.5531638519509506,0.15777059126279283,1.2092860969910895,0.40787790754048164,1189.0117987248957,URBAN,RAIN,NORMAL,,,device_0002,route_0031,event_042141,2026-09-11 15:50:34.723237,24.988540002005557,78.58015064286367
9.766980221548428,0.0671686384899802,9.764228404268518,21.714880186145976,0.2736968890495461,0.7850997348867033,0.436382507338735,6.140350877192982,0.5360099935703847,0.17205058976955095,1.0910872880223792,1.2212380212600482,1164.8650637957344,RESIDENTIAL,CLEAR,NORMAL,,,device_0028,route_0031,event_045080,2026-09-11 15:55:28.623237,24.74181242771995,78.6750969663874
9.671367308337485,0.06227952750472081,9.670352120266902,21.00966174111801,0.3743393911394901,1.0572588946993164,0.4518951387244118,15.833333333333334,0.545745508416222,0.18225712311798653,1.4239797695656549,1.690960726527689,1194.4208269519645,HIGHWAY,CLEAR,NORMAL,,,device_0004,route_0021,event_016638,2026-09-11 15:08:04.423237,28.36184935965139,78.73588418709106
9.94791491830756,0.03717942601585573,9.94661779909056,20.056637729045352,0.3719365429770455,0.8533166343496408,0.4670825530503448,4.166666666666667,0.5972385635774375,0.17976677948710662,1.3467548468451511,1.418846048164692,1191.6511525911126,URBAN,CLEAR,NORMAL,,,device_0025,route_0033,event_020424,2026-09-11 15:14:23.023237,30.223862076891532,78.05522924653403
10.22063015332128,0.04984581233963299,10.219172444847594,18.02208029526688,1.7999980670752838,6.023332041851658,1.4853946408697354,19.0,1.8184097224416869,0.20213371037757086,6.946665074348047,10.940532340436938,997.0437077419236,RURAL,CLEAR,POTHOLE,CRITICAL,13.487993768409671,device_0018,route_0023,event_088702,2026-09-11 17:08:10.823237,24.28022367882148,83.97795546535987
10.308299804731279,0.0650692508606348,10.307836121421472,43.03621921369333,1.298922421768301,4.40989244903264,0.8170150242784222,0.7142857142857142,1.39500532351714,0.31041802254807005,4.590953082174696,3.750209963940995,1390.2596780229646,URBAN,CLEAR,SPEED_BREAKER,,,device_0025,route_0044,event_000149,2026-09-11 14:40:35.523237,28.541887154920104,77.21725705167549
9.667292385321767,0.06506707675421326,9.663879292352632,9.907242632941037,0.3451549694386681,0.7998148230818707,0.4215981114136157,12.280701754385964,0.5150665750145789,0.18628780483254498,1.2911523359928552,2.3004267465282,1171.778857581421,RESIDENTIAL,CLEAR,NORMAL,,,device_0010,route_0043,event_001761,2026-09-11 14:43:16.723237,28.36660516949139,77.26001193528015
9.59962525152532,0.046299823842944225,9.597413521040911,64.30473390406328,0.3431272341525249,0.8949024728453416,0.4533679871873024,5.263157894736842,0.5527148576059433,0.15992120241562294,1.1402934561024587,0.5240646858253003,1156.3665497149682,URBAN,CLEAR,NORMAL,,,device_0007,route_0014,event_063120,2026-09-11 16:25:32.623237,33.80006625828059,75.14415271009221
9.70975471932501,0.04045210609601528,9.70845134690458,76.4718509777744,0.3021836052576526,0.7464291503880087,0.4080243460577093,11.666666666666668,0.4910448409199712,0.1740801115152911,1.1541101161654055,0.37102621168446376,1189.0117987248957,HIGHWAY,DUSTY,NORMAL,,,device_0002,route_0033,event_069161,2026-09-11 16:35:36.723237,34.008692704462604,80.26524023245261
9.601302093951244,0.02654852198143331,9.598838208563604,9.057351211777052,0.3667588634447341,0.8362662525137363,0.4196732572462756,2.631578947368421,0.5715531711249053,0.18017905838544743,1.2679024584179253,2.5618251020451,1156.3665497149682,HIGHWAY,CLEAR,NORMAL,,,device_0007,route_0046,event_064883,2026-09-11 16:28:28.923237,34.22974632879965,78.93242453459624
9.780452990147928,0.05559309160272376,9.780074599415192,72.06601563097858,0.2864152202406658,0.6096016545556662,0.3845637051489969,20.535714285714285,0.49954830348071383,0.18013159690404706,1.1426448504094395,0.32056452516879314,1173.9088107441603,HIGHWAY,CLEAR,NORMAL,,,device_0016,route_0001,event_002495,2026-09-11 14:44:30.123237,28.435919016325045,77.28114824720883
9.697394059274579,0.05831871300775897,9.696039986196498,78.13256743877027,0.2958699212928062,0.6618315539439443,0.4388592511197484,15.789473684210526,0.551855046923006,0.18171491780779495,1.1240614858684665,0.32232356765778153,1164.8650637957344,HIGHWAY,CLEAR,NORMAL,,,device_0028,route_0035,event_080296,2026-09-11 16:54:10.223237,23.448261264353125,82.43585280821496
9.786410733797823,0.0460764622527113,9.786081925925595,77.70830059488921,0.2663093750885899,0.5508610458758199,0.3785750186700897,2.5,0.48470220560433824,0.16094202733047935,1.0629095956852979,0.2696720122020385,1182.7936295130366,RESIDENTIAL,CLEAR,NORMAL,,,device_0023,route_0047,event_019447,2026-09-11 15:12:45.323237,27.02237699924421,77.76794441578922
9.825408285007095,0.04572162641029314,9.825254829940478,19.190439234405,0.2441255454859789,0.7440756302122811,0.4114372480762133,1.6666666666666667,0.4902281543850799,0.17532522497115496,0.9689440547367205,1.2834179166531372,1182.3087711011192,RESIDENTIAL,WET,NORMAL,,,device_0021,route_0028,event_041331,2026-09-11 15:49:13.723237,26.19107560529269,74.4847070663248
9.669818314093853,0.05281339644049708,9.669029498748072,36.68842989477508,0.3225629475568886,0.8849693907731613,0.4420326475528045,22.5,0.5193080978392307,0.16702153697437966,1.1952609127217997,0.8699961075537128,1194.4208269519645,RESIDENTIAL,CLEAR,NORMAL,,,device_0004,route_0008,event_014888,2026-09-11 15:05:09.423237,29.800085483994625,77.51383568803372
10.109428491662783,0.03286656284627621,10.108657376943452,18.13479179990575,0.647573773656615,2.4679941816445137,0.5509303225623551,1.4084507042253522,0.7468971246712457,0.16210290888916307,2.2389469842198757,4.459936563135005,1366.3622214762734,RESIDENTIAL,CLEAR,SPEED_BREAKER,,,device_0011,route_0028,event_088636,2026-09-11 17:08:04.223237,23.314778648673112,71.35029921319725
9.805065111216509,0.05232519585247216,9.803401746674696,42.21062512634415,0.3254758023088471,0.7737298677420661,0.4544671334696818,19.166666666666668,0.534553633323966,0.19790910701630537,1.3015427651003968,0.6697419614009692,1189.0117987248957,RESIDENTIAL,CLEAR,NORMAL,,,device_0002,route_0037,event_094892,2026-09-11 17:18:29.823237,30.03762262844646,68.7157646187848
9.673065322072054,0.07373797047460243,9.668615805044054,72.28721173440591,0.3569649281226874,0.877202257711172,0.5144978214636982,12.5,0.5909250474908183,0.1913501162280091,1.3588338719033928,0.45994721147505213,1178.0852418549218,URBAN,CLEAR,NORMAL,,,device_0012,route_0032,event_092731,2026-09-11 17:14:53.723237,33.778132753377555,83.65690675878122
9.718063252872984,0.04114170750515944,9.71661804135204,57.92730898753781,0.3699723519225146,0.8888283211429364,0.50285394801089,5.263157894736842,0.6033291316805502,0.1810884266811635,1.453683362762213,0.5741107344559753,1171.778857581421,ARTERIAL,CLEAR,NORMAL,,,device_0010,route_0026,event_029130,2026-09-11 15:28:53.623237,26.567900063178907,78.96788538861003
9.97684353763154,0.03677459099942234,9.97297429210039,41.36608907981938,0.4236453164193088,1.2799804619018555,0.4827382595984396,17.21311475409836,0.5984428351952387,0.18986423569750355,1.507718163464034,1.1285790667560462,1174.5353318231532,URBAN,WET,NORMAL,,,device_0019,route_0011,event_079022,2026-09-11 16:52:02.823237,23.89711954071234,71.89868096977776
9.84962189973351,0.057692424100414044,9.848781454713976,9.11887494804844,0.3046425807642056,0.7476619285756723,0.4259234289776339,8.333333333333334,0.5399153521154926,0.18025517060847757,1.1941079774892636,2.2796525816015776,1182.7936295130366,RURAL,DUSTY,NORMAL,,,device_0023,route_0041,event_084936,2026-09-11 17:01:54.223237,27.006822070461777,84.63097717994631
