timestamp,device_id,route_id,event_id,latitude,longitude,speed_kmph,road_type,weather,event_class,accel_x_mean,accel_y_mean,accel_z_mean,accel_x_std,accel_y_std,accel_z_std,gyro_x_mean,gyro_y_mean,gyro_z_mean,gyro_x_std,gyro_y_std,gyro_z_std,vibration_rms,vibration_peak,jerk_rms,frequency_dominant_hz,event_duration_ms,sampling_rate_hz,pothole_depth_cm,pothole_length_cm,pothole_width_cm,severity
2026-09-11 16:46:32.723237,device_0001,route_0017,event_075721,34.042658888895865,81.15245382095478,54.597891155660626,URBAN,CLEAR,ROUGH_PATCH,-0.2018402659268816,0.23830528413388002,9.90984728029424,1.0234691920414711,0.6488821141258807,1.1274182627181037,-0.029523923092984294,-0.007153565545907835,-0.04319543326404493,0.20643748417713453,0.25427204977779044,0.215153600787855,1.1226825483536886,2.7966143152900482,0.4481324877451897,1.923076923076923,1047.126215507572,49.659725093210575,,,,
2026-09-11 16:53:59.023237,device_0028,route_0039,event_080184,35.28077848640317,79.70103020922495,63.50053844781647,URBAN,WET,NORMAL,0.21521912244365135,-0.034200622998938765,9.805874317634608,0.29199170697807103,0.3503872981278195,0.3006131565122264,-0.08389974046817461,0.017260097577925074,-0.05478287525618727,0.11116777386599447,0.09942497405069141,0.1001842373613531,0.3004284251012828,0.642022250635554,0.47005705380185697,8.771929824561402,1164.8650637957344,48.932706260641424,,,,
2026-09-11 15:13:27.023237,device_0018,route_0036,event_019864,30.456172257504566,77.14161704982575,9.525918250536524,HIGHWAY,CLEAR,POTHOLE,-0.1177589106035024,-0.048592893636892016,10.073573744274375,0.36359853930008335,0.35948368332563213,1.4164847728091177,0.07111587551847072,-0.027548506133684248,0.027480093185845798,0.0931480409460973,0.08545846484961776,0.09053557260071698,1.4450798224872279,5.9173524496582015,1.335957137704051,18.0,997.0437077419235,50.14825289178003,11.644722483829337,22.054878411619153,21.202996392124255,CRITICAL
2026-09-11 16:48:10.523237,device_0022,route_0042,event_076699,35.436198392796214,77.82774091304859,9.500615867321903,URBAN,RAIN,NORMAL,0.025731994153732014,0.03752738794554286,9.68300876599345,0.39936052765837854,0.3564122995476873,0.3270267238874115,-0.004989343045222634,-0.013868303027815136,-0.017049666387438146,0.09430924993446288,0.09850637752968296,0.10296800606843573,0.34364054948546346,0.8760982477893897,0.5053350691147814,22.13114754098361,1173.9747253078074,51.96023277588557,,,,
2026-09-11 17:15:19.723237,device_0016,route_0027,event_092991,25.166967472311537,84.70957840067572,43.776757891108176,RESIDENTIAL,CLEAR,NORMAL,-0.005241664352637505,0.12679183127778798,9.80518416826145,0.31014491018202683,0.32052114251460023,0.31436938217845584,-0.01240408019589263,-0.04109430965459716,0.044845937138389025,0.10207285593553425,0.1080875742718179,0.10376618729844159,0.31538968554329044,0.8716561506637088,0.4399743969716759,16.96428571428571,1173.9088107441603,47.70387570777382,,,,
2026-09-11 16:47:44.023237,device_0000,route_0016,event_076434,35.372628866951466,75.52665863237988,59.177884126255655,HIGHWAY,WET,ROUGH_PATCH,-0.020801707167062426,0.18913274121364693,9.843633448326079,0.8580886874923097,0.574579899121548,0.5937377189164788,0.04226498737169199,-0.050726327190467636,-0.06887131842324468,0.16511320291538048,0.17194791843506022,0.15371210445613429,0.605876276150828,1.4637823939116057,0.36196976248306223,1.8181818181818181,1088.9886895864247,50.50557505871605,,,,
2026-09-11 17:00:21.023237,device_0004,route_0004,event_084004,32.785471359622214,83.43002827911256,18.308293690459372,URBAN,RAIN,NORMAL,-0.17934900571798754,-0.07113284270384597,9.594274730591765,0.2797481514000769,0.31039820948181956,0.314430966645949,0.03175612997460233,-0.012549759048580085,0.04169318335361206,0.10013420952604622,0.08372878447619843,0.11146702028450824,0.3707024867119926,0.8642152127189942,0.46444981409582137,6.666666666666667,1194.4208269519643,50.2335513967164,,,,
2026-09-11 16:55:12.323237,device_0010,route_0033,event_080917,34.92177571518512,80.79830979905452,60.389148652328345,RESIDENTIAL,CLEAR,NORMAL,-0.19031765625798394,0.12044602904768406,9.769303223340279,0.29969856709699877,0.3363402178089301,0.3207290400947023,0.0018891238452232125,0.04136893885498254,-0.010741597970426727,0.09959037997303961,0.1052581179397313,0.09623014586967028,0.3185168033439289,0.8836685104204722,0.4598978565991651,8.771929824561402,1171.7788575814213,48.64399082745811,,,,
2026-09-11 16:21:37.323237,device_0016,route_0031,event_060767,23.425127986255674,79.18168142979442,36.176046144185996,RURAL,WET,NORMAL,-0.06009440963920879,0.04816194925461718,9.851122346263555,0.33441205192941004,0.3160736919102024,0.36178553544247516,-0.009499700319386134,-0.039925904875707144,0.02300248115676811,0.08835559461632697,0.09663386004244513,0.11416404618651631,0.36478189060896443,0.8266413909211696,0.51289407788073,16.96428571428571,1173.9088107441603,47.70387570777382,,,,
2026-09-11 16:03:48.023237,device_0024,route_0049,event_050074,33.07575714520572,76.40325665339904,38.01429466874844,HIGHWAY,WET,SPEED_BREAKER,0.3418297328954238,0.0799462541533161,10.351240013508564,0.7028841464825526,0.6882439152419088,1.197023792284243,-0.04932833193752375,-0.05403209516334,0.032696056266353954,0.12968660670279503,0.15157235538497152,0.14914978003982618,1.4099336090390726,5.279392093127793,0.8104156741954822,0.7042253521126761,1357.0829245606953,52.318099885446266,,,,
2026-09-11 15:26:30.723237,device_0009,route_0022,event_027701,31.15079551607533,77.12176425927397,39.073725471142396,RESIDENTIAL,CLEAR,NORMAL,-0.21247760353030948,0.01883139893863475,9.885303229077644,0.28260010049631284,0.28075922438214607,0.33311537290275645,-0.012129193470400012,0.034943099007576764,0.010787137780368047,0.08656298499622878,0.10542132301278281,0.0964090702593789,0.34684759513175323,0.8990471582338184,0.414233323341202,14.285714285714285,1175.8012798150014,47.62709563372047,,,,
